BarNoteClick,Message,Channel,Pitch,Velocity
46:5:37,Par,ch=1,c=7,v=98
46:5:48,Par,ch=1,c=7,v=99
47:0:0,Par,ch=1,c=7,v=100
47:0:1,Par,ch=1,c=7,v=76
47:1:0,On,ch=1,n=83,v=0
48:1:0,Par,ch=1,c=7,v=80
48:2:0,On,ch=1,n=81,v=100
48:3:0,Par,ch=1,c=7,v=81
48:3:3,Par,ch=1,c=7,v=82
48:3:7,Par,ch=1,c=7,v=82
48:3:15,Par,ch=1,c=7,v=83
48:3:20,Par,ch=1,c=7,v=83
48:3:36,Par,ch=1,c=7,v=84
48:4:10,Par,ch=1,c=7,v=85
48:4:44,Par,ch=1,c=7,v=86
48:5:0,On,ch=1,n=81,v=0
48:5:0,On,ch=1,n=81,v=100
48:5:19,Par,ch=1,c=7,v=87
48:5:53,Par,ch=1,c=7,v=88
49:0:27,Par,ch=1,c=7,v=89
49:1:0,On,ch=1,n=81,v=0
49:1:0,On,ch=1,n=84,v=100
49:1:1,Par,ch=1,c=7,v=90
49:2:0,Par,ch=1,c=7,v=95
49:2:1,Par,ch=1,c=7,v=95
49:2:17,Par,ch=1,c=7,v=95
49:2:30,On,ch=1,n=84,v=0
49:2:30,On,ch=1,n=83,v=100
49:2:33,Par,ch=1,c=7,v=94
49:2:49,Par,ch=1,c=7,v=93
49:3:0,On,ch=1,n=83,v=0
49:3:0,On,ch=1,n=83,v=100
49:3:5,Par,ch=1,c=7,v=92
49:3:21,Par,ch=1,c=7,v=91
49:3:37,Par,ch=1,c=7,v=90
49:3:53,Par,ch=1,c=7,v=89
49:4:0,On,ch=1,n=83,v=0
49:4:0,On,ch=1,n=78,v=100
49:4:9,Par,ch=1,c=7,v=88
49:4:25,Par,ch=1,c=7,v=87
49:4:41,Par,ch=1,c=7,v=86
49:4:57,Par,ch=1,c=7,v=85
49:5:0,On,ch=1,n=78,v=0
49:5:0,On,ch=1,n=80,v=100
49:5:13,Par,ch=1,c=7,v=84
49:5:29,Par,ch=1,c=7,v=83
49:5:45,Par,ch=1,c=7,v=82
50:0:1,Par,ch=1,c=7,v=81
50:0:25,Par,ch=1,c=7,v=82
50:0:48,Par,ch=1,c=7,v=83
50:1:0,On,ch=1,n=80,v=0
50:1:0,On,ch=1,n=81,v=100
50:1:11,Par,ch=1,c=7,v=84
50:1:35,Par,ch=1,c=7,v=85
50:1:58,Par,ch=1,c=7,v=86
50:2:21,Par,ch=1,c=7,v=87
50:2:44,Par,ch=1,c=7,v=88
50:3:8,Par,ch=1,c=7,v=89
50:3:31,Par,ch=1,c=7,v=90
